Time,Amplitude
0.06250000000000001,0.21918402181365568
0.06300000000000001,0.3025639555223412
0.0635,0.34774811960996327
0.064,0.3490324508842235
0.0645,0.30625481495808266
0.065,0.22481547414615743
0.0655,0.11499535663889728
0.066,-0.009341811129982011
0.0665,-0.13249966570159363
0.067,-0.23893072048877984
0.0675,-0.3151990854095234
0.068,-0.3516766179084501
0.06849999999999999,-0.34375838272395853
0.069,-0.29244398037485364
0.0695,-0.2042113572741042
0.07,-0.09019902772094347
0.07050000000000001,0.03520005567381523
0.071,0.156155472886181
0.0715,0.2573977737191293
0.07200000000000001,0.3261460980340311
0.07250000000000001,0.3537216355845249
0.07300000000000001,0.3366432417721512
0.07350000000000001,0.27706689844355487
0.074,0.18251354205898268
0.0745,0.06491961829032082
0.07500000000000001,-0.06086977866292574
0.07550000000000001,-0.17897495546945583
0.07600000000000001,-0.27448627718425916
0.0765,-0.33534636428860193
0.077,-0.3538722201011991
0.0775,-0.3277251347138269
0.07800000000000001,-0.2602059244712269
0.07850000000000001,-0.15983823586979393
0.079,-0.039292517722904784
0.0795,0.08621350031226635
0.08,0.20083589874883773
0.0805,0.29010470968683666
0.08100000000000002,0.34275061014611025
0.0815,0.3521275649703392
0.082,0.3170518244111617
0.0825,0.24195136107150608
0.083,0.13630688124107046
0.0835,0.013454977530082207
0.084,-0.11109548680789515
0.0845,-0.22162122168750284
0.085,-0.30416942331434516
0.0855,-0.3483191805573232
0.08600000000000001,-0.3484970140719892
0.0865,-0.3046804740990989
0.08700000000000001,-0.2224009745293346
0.08750000000000001,-0.11204550546096671
0.08800000000000001,0.012454623721572279
0.08850000000000001,0.13538247725890118
0.08900000000000001,0.24121960396731
0.0895,0.3166050914336504
0.09000000000000001,0.35202225183215385
0.09050000000000001,0.34300001161118576
0.09100000000000001,0.2906773412351934
0.09150000000000001,0.20165947119235608
0.092,0.08718404560470441
0.0925,-0.03829752152680904
0.09300000000000001,-0.15894439740512825
0.09350000000000001,-0.2595260821890087
0.09400000000000001,-0.3273451121191895
0.0945,-0.3538399913669122
0.095,-0.3356659979802945
0.0955,-0.2751174226434054
0.09600000000000002,-0.1798379366932933
0.09650000000000002,-0.06185565262830044
0.097,0.06393530862519727
0.0975,0.1816550562581442
0.098,0.27644261202653486
0.0985,0.33633196485405537
0.099,0.3537626638621337
0.0995,0.32653425208457626
0.1,0.2580840528522744
0.1005,0.1570532410066899
0.101,0.036195978249671745
0.1015,-0.08923067627130159
0.102,-0.2033928219445293
0.10250000000000001,-0.2918785933247272
0.10300000000000001,-0.3435175185936467
0.10350000000000001,-0.3517906834620895
0.10400000000000001,-0.31565368097547775
0.10450000000000001,-0.2396684577787497
0.105,-0.13342741252632156
0.10550000000000001,-0.010342448436326528
0.10600000000000001,0.1140481496215622
0.10650000000000001,0.22404127313185193
0.10700000000000001,0.3057513553281802
0.1075,0.34886328954193735
0.108,0.34793461153674976
0.10850000000000001,0.30308255791826505
0.10900000000000001,0.21996926614792248
0.10950000000000001,0.10908698451559992
0.11,-0.015566472609259866
0.1105,-0.1382548132992508
0.111,-0.24348982254840718
0.11150000000000002,-0.3179865994424347
0.11200000000000002,-0.3523406472598263
0.1125,-0.34221510011806544
0.113,-0.2888882102968933
0.1135,-0.19909198126546374
0.114,-0.08416231743117232
0.11450000000000002,0.041392024024839394
0.115,0.16172102325172022
0.1155,0.26163430925743625
0.116,0.3285187971562832
0.1165,0.35393096800167395
0.117,0.3346627812935254
0.11750000000000001,0.27314665902753743
0.11800000000000001,0.17714841597169168
0.11850000000000001,0.05878690074910745
0.11900000000000001,-0.06699589145233169
0.11950000000000001,-0.18432110108729063
0.12000000000000001,-0.2783775565136503
0.1205,-0.33729154099394626
0.12100000000000001,-0.3536257344588282
0.1215,-0.32531810314933973
0.12200000000000001,-0.2559422114120618
0.12250000000000001,-0.15425609380361216
0.123,-0.03309663803300879
0.12350000000000001,0.09224094781049424
0.124,0.20593400717324536
0.12450000000000001,0.2936298922144551
0.12500000000000003,0.3442578466175946
0.1255,0.3514265813759211
0.12600000000000003,0.31423111314192564
0.1265,0.23736700961190677
0.127,0.1305376195720417
0.1275,0.007229119072884275
0.128,-0.11699198770879377
0.12850000000000003,-0.22644398888989756
0.129,-0.3073096291583759
0.1295,-0.34938040446217705
0.13,-0.34734528679563753
0.1305,-0.3014611900578656
0.131,-0.2175205371607078
0.1315,-0.10612002272486487
0.132,0.018677117006892383
0.1325,0.14111645156931882
0.133,0.24574120056891516
0.1335,0.3193435025386543
0.134,0.3526317795549218
0.1345,0.3414037089788484
0.135,0.2870767259978935
0.1355,0.19650908615860133
0.136,0.08113407701320863
0.1365,-0.044483323723961445
0.13699999999999998,-0.16448513557841346
0.1375,-0.2637222917957004
0.138,-0.32966706232884707
0.1385,-0.35399455844929306
0.139,-0.33363366933794
0.13949999999999999,-0.27115476008812694
0.14,-0.17444518800175504
0.1405,-0.05571360010415853
0.14100000000000001,0.07005129032500326
0.14150000000000001,0.1869728836658187
0.142,0.2802909609250214
0.14250000000000002,0.3382250184589585
0.143,0.3534614424864971
0.14350000000000002,0.32407678201031415
0.14400000000000002,0.25378056588027664
0.14450000000000002,0.15144701069598934
0.14500000000000002,0.02999473689117486
0.1455,-0.09524408200345054
0.14600000000000002,-0.20845925780519564
0.14650000000000002,-0.2953584708454125
0.14700000000000002,-0.3449715369334424
0.14750000000000002,-0.35103528688503294
0.148,-0.3127842309848253
0.14850000000000002,-0.2350471946505875
0.149,-0.12763772598232637
0.14950000000000002,-0.004115230340442792
0.15000000000000002,0.1199267732836498
0.1505,0.22882918304622488
0.15100000000000002,0.3088441242300709
0.1515,0.34987048530513637
0.15200000000000002,0.34672908544895137
0.15250000000000002,0.2998164959747997
0.153,0.21505497704348012
0.15350000000000003,0.10314484966394896
0.154,-0.021786316221504936
0.15450000000000003,-0.14396717064355666
0.155,-0.24797356382349853
0.1555,-0.3206756957289508
0.15600000000000003,-0.3528956261904378
0.1565,-0.3405659009767113
0.15700000000000003,-0.2852430285057732
0.1575,-0.1939109857289674
0.158,-0.07809955866757158
0.15850000000000003,0.047571181428071437
0.159,0.16723652050595478
0.15950000000000003,0.2657898682415662
0.16,0.3307898187873397
0.1605,0.35403075778931864
0.161,0.3325787417433428
0.1615,0.2691418799527326
0.16200000000000003,0.17172846195168914
0.1625,0.05263598849686588
0.163,-0.07310126882500861
0.1635,-0.18961019880620594
0.164,-0.2821826772067763
0.1645,-0.3391323250192172
0.165,-0.3532698006575923
0.1655,-0.3228103847174511
0.166,-0.2515992835190035
0.1665,-0.14862620904278753
0.167,-0.026890514840603664
0.1675,0.0982398464760761
0.168,0.21096837844355382
0.1685,0.2970641954650286
0.169,0.34565853431783417
0.1695,0.3506168302666983
0.17,0.3113131464598613
0.17049999999999998,0.23270919239558466
0.171,0.12472795614281584
0.1715,0.001001023183002007
0.17200000000000001,-0.122852279260627
0.17250000000000001,-0.2311966710411935
0.173,-0.31035472180832646
0.17350000000000002,-0.3503334941497335
0.17400000000000002,-0.346086055176627
0.17450000000000002,-0.29814860293089496
0.17500000000000002,-0.21257277657437257
0.1755,-0.10016169554342146
0.17600000000000002,0.02489382967198951
0.1765,0.14680674994129644
0.17700000000000002,0.2501867395781547
0.17750000000000002,0.32198307593194375
0.17800000000000002,0.35313216675066106
0.17850000000000002,0.3397017409388884
0.179,0.2833872597069151
0.17950000000000002,0.19129788101028894
0.18000000000000002,0.07505899719679768
0.18050000000000002,-0.05065535820737762
0.18100000000000002,-0.16997496513987456
0.1815,-0.2678368786117518
0.18200000000000002,-0.33188697965601216
0.1825,-0.35403956322074703
0.18300000000000002,-0.33149808013707344
0.18350000000000002,-0.267108174372379
0.184,-0.16899844803415645
0.18450000000000003,-0.04955430406417716
0.185,0.07614559095354283
0.18550000000000003,0.19223284244040936
0.18600000000000003,0.2840525589832005
0.1865,0.3400133904698873
0.18700000000000003,0.3530508238008226
0.1875,0.32151900926103066
0.18800000000000003,0.24939853310975954
0.1885,0.14579390710975282
0.189,0.023784212077299277
0.18950000000000003,-0.10122800942450061
0.19,-0.2134611749395835
0.19050000000000003,-0.298746934089109
0.191,-0.3463187856128331
0.1915,-0.3501712438999179
0.19200000000000003,-0.3098179733954369
0.1925,-0.23035318375496164
0.19300000000000003,-0.12180853520334228
0.1935,0.0021132614307993155
0.194,0.12576827927228917
0.1945,0.233546269685201
0.195,0.31184130500734447
0.19550000000000003,0.35076939516964006
0.196,0.345416245734544
0.1965,0.296457639983039
0.197,0.21007412781911836
0.1975,0.09717079119138446
0.198,-0.02799941690763762
0.1985,-0.14963496974385335
0.199,-0.2523805565835343
0.1995,-0.3232655419862121
0.2,-0.3533413829327457
0.2005,-0.3388112957316662
0.201,-0.28150956319550585
0.2015,-0.18866997419729964
0.202,-0.07201262787102355
0.2025,0.05373561541692283
0.203,0.1727002575869915
0.20350000000000001,0.2698631645143307
0.204,0.33295846003962554
0.20450000000000002,0.35402097406223876
0.20500000000000002,0.3303917681377041
0.20550000000000002,0.2650538007095152
0.20600000000000002,0.16625535748998435
0.2065,0.04646878525821859
0.20700000000000002,-0.07918402114948994
0.20750000000000002,-0.19484061163560476
0.20800000000000002,-0.2859004615680818
0.20850000000000002,-0.3408681466365874
0.20900000000000002,-0.3528045288600037
0.20950000000000002,-0.32020275556406713
0.21,-0.24717848494044828
0.21050000000000002,-0.14295032405247254
0.21100000000000002,-0.02067606895826049
0.21150000000000002,0.10420833963301918
0.21200000000000002,0.21593745440769288
0.2125,0.30040655651205145
0.21300000000000002,0.3469522397300482
0.21350000000000002,0.34969856226291524
0.21400000000000002,0.3082988274838591
0.21450000000000002,0.22797935103006145
0.215,0.11887968906055067
0.21550000000000002,-0.005227382526364269
0.216,-0.12867454768668854
0.21650000000000003,-0.23587779717290308
0.21700000000000003,-0.3133037587994679
0.2175,-0.3511781546360551
0.21800000000000003,-0.3447197089506834
0.2185,-0.2947437379732146
0.21900000000000003,-0.20755922411614058
0.21950000000000003,-0.09417236803565052
0.22,0.031102837626831047
0.22050000000000003,0.1524516112114901
0.221,0.2545548450882177
0.22150000000000003,0.32452299465812623
0.222,0.3535232585481287
0.2225,0.33789463425519983
0.22300000000000003,0.2796100842624492
0.2235,0.1860274686300653
0.22400000000000003,0.06896068640977158
0.2245,-0.05681171471503026
0.225,-0.1754121869718125
0.2255,-0.2718685691609741
0.226,-0.3340041770300301
0.22650000000000003,-0.3539749917521709
0.227,-0.32925989134855754
0.2275,-0.26297891792581884
0.228,-0.16349940257183723
0.2285,-0.043379670827789645
0.22900000000000004,0.08221632430764014
0.2295,0.1974333046098938
0.23,0.2877262419758989
0.2305,0.34169652738068035
0.231,0.35253093489274734
0.2315,0.31886172547458563
0.232,0.24493931079217277
0.2325,0.14009567989943117
0.233,0.017566325982927816
0.2335,-0.10718060649206503
0.234,-0.2183970252402834
0.23450000000000001,-0.3020429343169258
0.23500000000000001,-0.3475588476545686
0.23550000000000001,-0.34919882193047486
0.23600000000000002,-0.30675582627238196
0.23650000000000002,-0.22558787790142787
0.23700000000000002,-0.11594164434031563
0.2375,0.008341099141698225
0.23800000000000002,0.13157085962495157
0.23850000000000002,0.23819107309721316
0.23900000000000002,0.3147419700241228
0.2395,0.3515597409203154
0.24000000000000002,0.3439964987211099
0.24050000000000002,0.29300702951835705
0.241,0.20502826006166527
0.24150000000000005,0.091166658085792
0.24200000000000002,-0.03420385169554041
0.24250000000000002,-0.15525645640038238
0.243,-0.2567094368518528
0.24350000000000002,-0.32575533664952366
0.24400000000000002,-0.3536777795237848
0.2445,-0.3369518274381873
0.24500000000000002,-0.2776889698840964
0.24550000000000002,-0.1833705687782665
0.246,-0.06590340896372525
0.2465,0.05988341808175065
0.24700000000000003,0.178110543452845
0.24750000000000003,0.2738529373790865
0.248,0.3350240497125736
0.24850000000000003,0.3539016198485255
0.24900000000000003,0.3281025373510861
0.2495,0.2608836865699092
0.25000000000000006,0.16073079652777986
0.2505,0.040287199799904055
0.251,-0.08524226579683744
0.2515,-0.20001072074798
0.25200000000000006,-0.2895297589328651
0.2525,-0.3424984686043866
0.253,-0.35223006306899135
0.25350000000000006,-0.3174960227577345
0.254,-0.24268118392597235
0.2545,-0.13723019553501745
0.255,-0.014455223774473922
0.2555,0.11014458001592338
0.256,0.22083969712268364
0.2565,0.30365594088538944
0.25700000000000006,0.34813856244877406
0.2575,0.34867206157110264
0.258,0.30518908915411813
0.2585,0.22317894941455463
0.259,0.11299462838033822
0.2595,-0.011454170346139316
0.26,-0.1344569909785433
0.2605,-0.24048591846333336
0.261,-0.3161558273965521
0.2615,-0.3519141244963464
0.262,-0.3432466710058057
0.2625,-0.2912476490000973
0.263,-0.202481431494595
0.2635,-0.0881538939152567
0.264,0.037302219166001294
0.2645,0.15804928827946427
0.265,0.2588441651581629
0.2655,0.3269624726052244
0.266,0.3538049339033139
0.2665,0.33598294823237984
0.267,0.27574636871091684
0.2675,0.18069948022536464
0.268,0.0628410320964417
0.2685,-0.06295048783727959
0.269,-0.18079511823880365
0.2695,-0.2758161156238187
0.27,-0.3360179991723639
0.2705,-0.35380086402861577
0.271,-0.3269197956981084
0.2715,-0.25876826876491416
0.272,-0.1579497535848215
0.2725,-0.03719161146132969
0.273,0.08826161147824246
0.2735,0.20257266061662027
0.27399999999999997,0.29131087288788904
0.2745,0.3432739082557349
0.275,0.35190193666935105
0.2755,0.3161057530877787
0.276,0.24040427906937298
0.2765,0.1343540926823777
0.277,0.01134300306127524
0.2775,-0.11310003086064259
0.278,-0.22326528104776022
0.2785,-0.3052454514075166
0.27899999999999997,-0.34869133925595724
0.2795,-0.34811832194403824
0.28,-0.30359873735879817
0.2805,-0.2207527519655586
0.281,-0.11003886921244149
0.28150000000000003,0.014566355258955698
0.28200000000000003,0.13733271842671138
0.2825,0.24276215570253368
0.28300000000000003,0.3175452215164363
0.28350000000000003,0.35224127794293586
0.284,0.34247028382433964
0.28450000000000003,0.28946573255438407
0.28500000000000003,0.19991893548138379
0.28550000000000003,0.08513430864326992
0.286,-0.0403977002951856
0.28650000000000003,-0.16082989074723508
0.28700000000000003,-0.2609588648278497
0.2875,-0.32814430912042875
0.28800000000000003,-0.3539047118478654
0.28850000000000003,-0.33498807160693383
0.28900000000000003,-0.2737824310559304
0.2895,-0.17801440965273768
0.29000000000000004,-0.05977379276608676
0.29050000000000004,0.06601268666035841
0.291,0.18346570360480968
0.29150000000000004,0.277757951989923
0.29200000000000004,0.3369859485003785
0.2925,0.35367273208864364
0.29300000000000004,0.3257117579068578
0.29350000000000004,0.25663282819595296
0.29400000000000004,0.15515648893224102
0.2945,0.03409314534002321
0.29500000000000004,-0.0912741277233126
0.29550000000000004,-0.20511892598006562
0.296,-0.29306944602337803
0.29650000000000004,-0.34402278633338146
0.29700000000000004,-0.3515465810833313
0.2975,-0.3146910240398741
0.298,-0.23810877240289618
0.29850000000000004,-0.13146759388628693
0.29900000000000004,-0.00822990465827509
0.2995,0.11604673034168415
0.30000000000000004,0.2256735893306373
0.30050000000000004,0.3068113428914343
0.301,0.34921713530379667
0.3015,0.34753764589610875
0.30200000000000005,0.30198489394338524
0.3025,0.21830947328682734
0.303,0.1070745955450211
0.30350000000000005,-0.017677413068004348
0.30400000000000005,-0.14019781945372842
0.3045,-0.2450196086859731
0.30500000000000005,-0.31891004487634034
0.30550000000000005,-0.3525411759458684
0.306,-0.34166739725137757
0.3065,-0.2876614180609221
0.30700000000000005,-0.1973409703008136
0.3075,-0.08210813591688375
0.308,0.04349005556346227
0.30850000000000005,0.16359804864844477
0.30900000000000005,0.2630533722313816
0.3095,0.3293007547479483
0.31,0.3539771056369016
0.31050000000000005,0.3339672745426229
0.311,0.27179730888313275
0.3115,0.1753155648236012
0.31200000000000006,0.05670192830704029
0.3125,-0.06906977760659791
0.313,-0.18612209290847204
0.3135,-0.2796782962235397
0.31400000000000006,-0.3379278227994027
0.3145,-0.353517233943101
0.315,-0.32447851745191547
0.31550000000000006,-0.25447753009742297
0.316,-0.15235121870506185
0.3165,-0.030992041186585984
0.31700000000000006,0.09427958143199659
0.3175,0.20764931981544119
0.318,0.2948053422658504
0.3185,0.34474504489123087
0.31900000000000006,0.35116402380735
0.3195,0.313251945081806
0.32,0.23579484154641941
0.32050000000000006,0.12857092249595722
0.321,0.005116169448289749
0.3215,-0.11898445045172294
0.322,-0.2280644356231411
0.3225,-0.3083534941728498
0.323,-0.3497159099076668
0.3235,-0.34693007835839507
0.32400000000000007,-0.30034768378257365
0.3245,-0.21584930243240705
0.325,-0.10410203674524347
0.3255,0.02078710304831417
0.326,0.14305207236608194
0.3265,0.24725810273826154
0.327,0.3202501918700549
0.3275,0.35281379529987444
0.328,0.3408380734120313
0.3285,0.2858348451324964
0.329,0.1947477354286108
0.3295,0.07907560989288873
0.33,-0.046579045693040555
0.3305,-0.16635354779078712
0.331,-0.2651275253016277
0.3315,-0.3304317200052475
0.332,-0.3540221096687945
0.3325000000000001,-0.3329206360258587
0.333,-0.26979115579573126
0.3335,-0.17260315456700998
0.334,-0.05362567641157158
0.3345,0.07212152412688158
0.335,0.1887640806057996
0.3355,0.28157699973382827
0.336,0.33884354918984705
0.3365,0.35333438162399833
0.337,0.3232201697579743
0.3375,0.25230254124027623
0.338,0.1495341599672201
0.3385,0.027888538955803
0.339,-0.09727774005067398
0.3395,-0.21016364632796627
0.34,-0.2965184272965274
0.3405,-0.3454406280429456
0.34099999999999997,-0.3507542944426216
0.3415,-0.311788627565465
0.342,-0.23346266554543224
0.3425,-0.12566430264770892
0.343,-0.002002038363450067
0.3435,0.12191296387820365
0.34400000000000003,0.23043763492830407
0.34450000000000003,0.30987178592440556
0.34500000000000003,0.35018762447378704
0.34550000000000003,0.34629566634277165
0.346,0.298687233559101
0.34650000000000003,0.21337242976344475
0.34700000000000003,0.10112142282138403
0.34750000000000003,-0.02389518458081313
0.34800000000000003,-0.14589525630968406
0.34850000000000003,-0.24947746465098344
0.34900000000000003,-0.3215655588007714
0.3495,-0.3530591149104321
0.35000000000000003,-0.33998237647706253
0.35050000000000003,-0.2839861551042226
0.351,-0.1921394315220024
0.35150000000000003,-0.0760369652196366
0.35200000000000004,0.04966443166649479
0.35250000000000004,0.16909617496148174
0.353,0.2671811635464388
0.35350000000000004,0.33153711738140584
0.35400000000000004,0.3540397204612575
0.3545,0.3318482370426087
0.35500000000000004,0.2677641270242207
0.35550000000000004,0.16987738876169134
0.35600000000000004,0.05054527511143745
0.3565,-0.07516769008558037
0.35700000000000004,-0.19139146226720027
0.35750000000000004,-0.28345391560440986
0.358,-0.33973305681535915
0.35850000000000004,-0.35312418927993544
0.35900000000000004,-0.32193681219245057
0.3595,-0.2501080299190314
0.36000000000000004,-0.14670553069485012
0.36050000000000004,-0.024782878787965663
0.36100000000000004,0.10026837159026573
0.3615,0.21266171096608033
0.36200000000000004,0.29820856856167566
0.36250000000000004,0.3461094819662491
0.363,0.3503174246928517
0.36350000000000005,0.3103011847182719
0.36400000000000005,0.23111242485717495
0.3645,0.12274795924761783
0.365,-0.0011122476335115976
0.36550000000000005,-0.12483204402093949
0.36600000000000005,-0.23279300361460992
0.3665,-0.31136610066494275
0.36700000000000005,-0.3506322425022021
0.36750000000000005,-0.3456344589382677
0.368,-0.2970036717539394
0.3685,-0.21087904693340329
0.36900000000000005,-0.09813298440502041
0.3695,0.027001417170856204
0.37,0.14872715128692332
0.37050000000000005,0.25167752269613647
0.37100000000000005,0.32285604388906763
0.3715,0.35327711579539917
0.37200000000000005,0.33910037265790105
0.37250000000000005,0.28211549102255207
0.373,0.18951626040426556
0.3735,0.07299243701897214
0.37400000000000005,-0.052745974745308774
0.3745,-0.17182571794369209
0.375,-0.26921412806103856
0.37550000000000006,-0.3326168613438698
0.37600000000000006,-0.3540299366516169
0.3765,-0.3307501605720929
0.377,-0.2657163794144306
0.37750000000000006,-0.16713847831976117
0.378,-0.04746096275946403
0.3785,0.07820803977893254
0.37900000000000006,0.1940040345932302
0.3795,0.28530889860479663
0.38,0.34059627684833865
0.3805,0.3528866731750095
0.38100000000000006,0.3206285440579714
0.3815,0.24789416593885744
0.382,0.1438655497593637
0.38250000000000006,0.021675300990370582
0.383,-0.10325124464403974
0.3835,-0.2151433204365375
0.38400000000000006,-0.29987563528290817
0.3845,-0.34675155490709547
0.385,-0.34985344836180365
0.3855,-0.308789731634389
0.38600000000000007,-0.22874430133669776
0.3865,-0.1198221179542069
0.387,0.0042264475678560984
0.38750000000000007,0.1277414650097026
0.388,0.23513035943021796
0.3885,0.3128363227685669
0.389,0.3510497295896144
0.3895,0.34494650730725623
0.39,0.2952971286363973
0.3905,0.20836934687327166
0.39100000000000007,0.09513695273312904
0.3915,-0.030105560466854347
0.392,-0.1515475381737061
0.3925,-0.2538581066393832
0.393,-0.32412154728082965
0.3935,-0.3534677810864759
0.394,-0.3381921302015354
0.3945000000000001,-0.28022299763422653
0.395,-0.18687842504901836
0.3955,-0.06994226086792214
0.396,0.055823436488298774
0.3965,0.17454196553304374
0.397,0.2712262615403326
0.3975,0.3336708683450789
0.398,0.3539927589969165
0.3985,0.3296264915803932
0.399,0.26364807141531
0.3995000000000001,0.1643866351704304
0.4,0.04437297801109372
0.4005,-0.08124233795319306
0.401,-0.19660159543034253
0.4015,-0.2871418052016048
0.402,-0.34143314249523665
0.4025,-0.35262185168754834
0.403,-0.3192954665846444
0.4035,-0.24566112060232062
0.404,-0.14101443691050486
0.4045,-0.018566046018705255
0.405,0.10622612840567104
0.4055,0.21760828271937047
0.406,0.3015194984672545
0.40650000000000003,0.3473667971836748
0.40700000000000003,0.3493624013506607
0.40750000000000003,0.3072543852658085
0.408,0.22635847822278243
0.40850000000000003,0.11688700516084399
0.40900000000000003,-0.007340320471543819
0.40950000000000003,-0.13064100172161636
0.41000000000000003,-0.23744952151706591
0.41050000000000003,-0.3142823384736228
0.41100000000000003,-0.3514400534320462
0.41150000000000003,-0.3442318646815147
0.41200000000000003,-0.2935677362540133
0.41250000000000003,-0.20584352377658785
0.413,-0.09213355963027957
0.41350000000000003,0.03320737427887222
0.41400000000000003,0.15435619873636602
0.41450000000000004,0.2560190477532657
0.41500000000000004,0.3253619710549448
0.41550000000000004,0.35363109603051524
0.41600000000000004,0.3372577193852143
0.4165,0.27830882137510315
0.41700000000000004,0.1842261295645991
0.41750000000000004,0.06688667278061479
0.41800000000000004,-0.058896578770123185
0.41850000000000004,-0.17724470755389604
0.41900000000000004,-0.27321740829104757
0.41950000000000004,-0.33469905682891277
0.42,-0.3539281903738595
0.42050000000000004,-0.32847731701387295
0.42100000000000004,-0.26155936306676647
0.4215,-0.1616220722436423
0.42200000000000004,-0.041281559805948595
0.42250000000000004,0.08427034982283721
0.42300000000000004,0.1991839437865708
0.4235,0.2889524935696371
0.42400000000000004,0.34224358900172996
0.42450000000000004,0.35232974530870054
0.425,0.3179376829222885
0.42550000000000004,0.2434090666962299
0.42600000000000005,0.1381524127594198
0.4265,0.01545535445839205
0.42700000000000005,-0.10919279268696577
0.42750000000000005,-0.22005640708268473
0.42800000000000005,-0.30314003091720626
0.4285,-0.347955161190267
0.42900000000000005,-0.34884432165526835
0.42950000000000005,-0.3056952644133424
0.43,-0.22395514012372492
0.43050000000000005,-0.11394284797835634
0.43100000000000005,0.01045362540178955
0.4315,0.13353042979868746
0.432,0.2397503104249013
0.43250000000000005,0.3157040358914553
0.43300000000000005,0.35180318382732884
0.4335,0.3434905863580789
0.43400000000000005,0.2918156284223045
0.43450000000000005,0.2033017730844858
0.435,0.08912303749058065
0.4355,-0.036306618597263564
0.43600000000000005,-0.1571529156486506
0.4365,-0.2581601788301981
0.437,-0.3265772192308873
0.43750000000000006,-0.3537670479906661
0.43800000000000006,-0.33629721251103595
0.4385,-0.2763731103587555
0.43900000000000006,-0.1815595791781706
